Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,partition,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,121,1.0,2,0.0,7.502635967975883e-12,0.0008593675685744321,2.6648024743485408e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,400,1.0,2,6.052250119175424e-5,6.9708108276714886e-6,0.0009768061876528236,2.1475389658889384e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,102,1.0,2,0.0,7.502635967975883e-12,0.10658122602298574,4.1798358628231673e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,110,1.0,2,0.0,7.502635967975883e-12,0.14761329416459706,6.07296930890518e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,200,1.0,2,0.004520540796586851,2.472715145696516e-6,0.06697154496786564,2.932427868184442e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,112,1.0,2,0.0,7.502635967975883e-12,0.040320439947812425,1.5332918919142105e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,202,1.0,2,0.01200707919643316,4.47310865659867e-6,0.05406816653767906,2.485129611834588e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,210,1.0,2,0.0014076110332526767,5.059085946976477e-6,0.021077646612619974,5.3947724707039574e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,101,1.0,2,0.0,7.502635967975883e-12,0.19057491588449488,8.149691369307955e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,300,1.0,2,-0.0004721123820258473,4.2616321196659374e-6,0.008268961956112427,1.660725552519459e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,120,1.0,2,0.0,7.502635967975883e-12,0.004661363481908616,7.078520545130252e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,201,1.0,2,0.00885475623808673,3.7517106953919894e-6,0.0655556322111586,2.882896627083882e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,310,1.0,2,-0.0006704708601328376,1.6397276399959e-5,0.001788411210652481,9.027296113668831e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,111,1.0,2,0.0,7.502635967975883e-12,0.06897237816648577,2.662407013287015e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,103,1.0,2,0.0,7.502635967975883e-12,0.06763926285634433,2.585708584993853e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,130,1.0,2,0.0,7.502635967975883e-12,-0.0009333097782051729,0.00017554746931517902
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,211,1.0,2,0.0023403092149872906,6.661923507620887e-6,0.014781048082378638,4.508696690716292e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,220,1.0,2,-0.00039731913661106066,1.3766899351950956e-5,-0.0010391309612237027,0.00020722694076089456
